图像编号,裂隙编号,振幅R(mm),周期P(mm),相位β(rad),中心线位置C(mm)
图2-4.jpg,1,2.487621193633,6.9812083135285485,-1.9245176335170497,5.74175086489176
图2-4.jpg,2,0.3853633029271353,6.974733483578393,3.1415926535292957,7.578812798645991
图2-4.jpg,3,1.1003015831837581,6.856639665487043,-3.1415926535897754,7.119833646047294
图2-4.jpg,4,0.4881483256672784,5.95465255706408,-3.1415926535896226,7.410855085617978
图2-4.jpg,5,2.7667192623851387,6.044875140056596,3.141592653589528,6.834565835439602
图2-4.jpg,6,3.773725833774888,4.086437182733286,3.1415926535868897,45.88375744689649
图2-4.jpg,7,0.8938608890516596,2.9725093543698295,-3.141592653484627,41.36711540263362
图2-4.jpg,8,2.571698070915396,6.124138378053294,3.1415926535897927,65.7794982874462
图2-4.jpg,9,0.4668610201975237,8.038341577726307,-3.1415926535897927,63.196092398646215
图2-4.jpg,10,3.3427704556313076,10.965916798025194,-0.45758786835047077,87.97594077481766
图2-4.jpg,11,2.261336935018257,15.446271230749097,-3.1415926535897927,89.5241641027769
图2-4.jpg,12,2.721747551571804,28.518487603841198,3.1415926535897927,109.560625150463
图2-4.jpg,13,1.9224924222450392,22.74976067211292,3.1415926535894583,122.37681100565463
图2-4.jpg,14,4.469707895036947,69.05337266585187,3.1415926535897927,127.70530047189459
图2-4.jpg,15,2.6445868500811627,2.0000000000000013,0.09467409129459042,135.24999999999997
图2-4.jpg,16,0.20515664492945984,12.659813025622523,-3.141592653403125,136.72156514814122
图2-4.jpg,17,47.015810965404945,2.0084992971505966,2.3738954481068717,193.97915101780083
图2-4.jpg,18,1.0122816568624526,2.9813351990081833,-3.1415925875193977,224.60183268055113
图2-4.jpg,19,16.076647691487068,1.9901430368915718,-2.056497080672775,270.2083661209953
图2-4.jpg,20,15.806723237858922,1.9899385006939732,-2.506838055046484,271.7917586609672
图2-4.jpg,21,0.18311484734974018,2.9726314553394397,-3.1415884144150086,278.41478279071094
图2-4.jpg,22,1.1900794918972222,4.012468892503351,3.141592653589739,279.0197079208133
图2-4.jpg,23,1.0,2.0,0.0,279.0
图2-4.jpg,24,1.0571863893652367,5.811190300520179,-3.141592653589792,352.908186468465
图2-4.jpg,25,2.119426064193327,6.412576301467579,3.1415926535897927,376.2796861584096
图2-4.jpg,26,7.7411670409364275,58.25589006609161,3.141592653589087,408.42078026144753
图2-4.jpg,27,1.6693213667001252,2.894127498541884,-3.1415926535897927,434.38369452331807
图2-4.jpg,28,18.25312801217397,1.9827099462030053,-2.520431271624295,435.0000000000002
图2-4.jpg,29,3.045997877786055,5.839211630366686,-2.2126735385342706,436.78589169952454
图2-4.jpg,30,0.6338600255979123,9.112547629205856,0.014332049521744333,439.14868908537954
图2-4.jpg,31,0.6938407017409186,2.9989576344267936,-3.1415926535897816,464.002516160313
图2-4.jpg,32,3.1986429351578627,1.999999999999994,0.09392782575966636,465.29999999999995
图2-4.jpg,33,0.656503786133523,9.872427179449902,-3.141592653575299,466.3197647895627
图2-4.jpg,34,1.1426374449843553,2.9902898534951716,-3.141592653475612,503.60774061765665
图2-4.jpg,35,2.612965747133573,12.569628650890944,3.141592653589792,533.3460940439196
图2-4.jpg,36,5.031076791712184,2.0000000002164784,0.049711635352499874,575.2499999998778
图2-4.jpg,37,0.9232545489176323,5.1948452704678365,3.1415926528054725,574.7418560368873
图2-4.jpg,38,26.022939809930087,15.067532617996775,3.1415926535897927,651.2607265386697
图2-4.jpg,39,5.331331236964302,2.0000000000005427,0.18868807067091253,612.0000000000023
图2-4.jpg,40,4.678116147979886,2.0000000079773215,0.08918583930283724,648.0833333320784
图2-4.jpg,41,13.02024323052097,1.9925886746946415,-1.6167780957720368,697.1750742446789
图2-4.jpg,42,22.9172075132453,28.422421804579702,3.1415926535897927,773.6153989679331
图2-4.jpg,43,2.448344454440871,2.1855398766488405,-3.141592653580069,783.3818403631346
图2-4.jpg,44,0.4952511409652832,8.505360621885924,3.1415926535842513,802.2216328546515
图2-4.jpg,45,0.48508168275037095,8.017481738533712,3.141592653589784,808.1752654644908
图2-4.jpg,46,6.358681062555375,2.000008155563498,-0.03619923167833058,807.2500006899952
图2-4.jpg,47,4.3652748078920265,5.040298798826687,3.1415926535897256,819.480379415539
图2-4.jpg,48,3.973295270427905,9.287752553405529,3.1415926535791625,850.2315603166222
图2-4.jpg,49,1.2471259625190638,8.458944760404588,3.141592653574094,991.471217921004
图2-4.jpg,50,4.0,2.0,0.0,1093.0
图2-4.jpg,51,1.598853724965322,5.19704165538669,3.141592653571619,1132.468064004664
图2-4.jpg,52,3.7946710224163933,25.567671750533435,3.1415926535897873,1282.2167048010574
图2-4.jpg,53,2.0919695292360423,1.9999999999999845,-0.11979090031318428,1273.25
图2-4.jpg,54,3.634681506451014,4.396474525879291,3.141592653589471,1288.706532037458
图2-4.jpg,55,3.128730640716576,5.099995390743952,3.1415926535897696,1317.0569756020006
图2-4.jpg,56,4.208954684946335,7.0266167442866925,3.1415926535897913,1313.6645811414878
图2-4.jpg,57,3.5,2.0,0.0,1324.5
图2-5.jpg,1,2.487621193633,6.9812083135285485,-1.9245176335170497,5.74175086489176
图2-5.jpg,2,0.3853633029271353,6.974733483578393,3.1415926535292957,7.578812798645991
图2-5.jpg,3,1.1003015831837581,6.856639665487043,-3.1415926535897754,7.119833646047294
图2-5.jpg,4,0.4881483256672784,5.95465255706408,-3.1415926535896226,7.410855085617978
图2-5.jpg,5,2.7667192623851387,6.044875140056596,3.141592653589528,6.834565835439602
图2-5.jpg,6,3.7480534562255885,16.09371090481192,3.1415926535893814,37.10734609903997
图2-5.jpg,7,1.886888067990146,2.0000024182720115,-0.13234687465570746,28.250000039812225
图2-5.jpg,8,3.353472386893969,10.012553751469827,1.938658865023922,38.68263523219055
图2-5.jpg,9,0.1282812920447331,7.710563654532947,-3.141591348217768,39.97033443522548
图2-5.jpg,10,2.2327534594286567,6.679051479598621,-3.1415926535897833,44.699565693078696
图2-5.jpg,11,2.7641984015732546,21.764346930601715,-3.141591026240208,134.22682258408292
图2-5.jpg,12,2.5763653402549673,5.000096145087184,3.1415926535897696,134.99803072781867
图2-5.jpg,13,18.587909166165495,54.07461107600358,-1.2420180955035318,159.85679035692868
图2-5.jpg,14,0.5369806318335589,2.978541304203134,-3.1415926534782197,157.74783744420435
图2-5.jpg,15,6.944719361826408,1.9999999999849105,-0.002571329641223973,200.26785714284836
图2-5.jpg,16,7.786730146653211,1.9999999209236416,-0.03211139169826413,220.74999999438424
图2-5.jpg,17,2.4298633562797707,7.010990130343058,3.1415926534841065,247.42260415712116
图2-5.jpg,18,5.005923848805564,16.80319049278961,-3.1415926535897833,267.76623422470834
图2-5.jpg,19,2.1375306333670916,37.2076263794229,3.1415926535498766,300.2601623619129
图2-5.jpg,20,2.9095809569306827,39.42886871714345,3.1415926535897927,349.4579451210733
图2-5.jpg,21,1.0944088689077236,4.089097391347073,3.1415926535887837,359.6413449211466
图2-5.jpg,22,5.132758268778686,5.057760646641541,3.1415926535890986,381.52875893616306
图2-5.jpg,23,4.479828165982345,5.615821201485586,3.141592653589781,384.68117519648763
图2-5.jpg,24,2.5278787534638267,6.191222309220919,3.1415926535897922,386.67322778447874
图2-5.jpg,25,2.109829054771047,4.082136923229351,3.1415926535897927,476.46384041847745
图2-5.jpg,26,2.762573861828835,2.000000000132363,0.2561798392607157,496.7000000000736
图2-5.jpg,27,6.91381107107564e-05,5.034803520172583,0.8245745863693329,511.00000589029185
图2-5.jpg,28,1.1104517980306783,7.211404933406539,3.1415926535897434,535.9786435440503
图2-5.jpg,29,0.49317625892931893,2.9799285098258417,-3.1415926535897927,541.0009373753647
图2-5.jpg,30,4.312094493652355,9.341852057526365,3.141592653583101,546.6047151408916
图2-5.jpg,31,3.556890815931018,22.184406153569867,3.1415926531544556,550.3958671903754
图2-5.jpg,32,3.220826924345706,8.835174931398656,-3.141592653585888,566.6269335753718
图2-5.jpg,33,2.5585167640696334,5.0793059961160045,3.1415926535897922,564.8943458532407
图2-5.jpg,34,0.3708030163722188,4.160765800639612,-3.141592653589792,570.0802933837332
图2-5.jpg,35,2.359506688886196,6.111783074710378,3.1415926535897927,566.8775551678154
图2-5.jpg,36,5.225438390659136,2.0000000183700917,0.047860393251015126,581.74999997731
图2-5.jpg,37,2.2747238629201205,7.281622732055488,3.1415926535884244,600.5514530460979
图2-5.jpg,38,3.201255055471428,1.9999972403192279,0.12436131743448672,597.4000000492309
图2-5.jpg,39,2.8761295045269555,2.000004720246415,-0.14366768790527465,620.0833333717534
图2-5.jpg,40,7.672598438824118e-05,6.919243951038872,-2.4659050026754277,630.9999648955135
图2-5.jpg,41,34.20884051557943,49.16417780871066,2.4111468287560194,683.2953510434418
图2-5.jpg,42,4.6223152554498625,37.08816109113834,3.141592653400409,657.1496277745251
图2-5.jpg,43,5.328378162002259,27.91529829209363,1.6449653471199264,662.6999977321307
图2-5.jpg,44,4.755266465321729,14.503817899403744,3.1415926535895897,671.3877960036276
图2-5.jpg,45,1.1173263264734685,3.006174853731992,-3.141592653589384,659.6106143139056
图2-5.jpg,46,1.477478085362615,12.281377871541858,3.1415858219367006,675.4174660614472
图2-5.jpg,47,1.0,2.0,0.0,685.0
图2-5.jpg,48,0.7838760236891179,7.086416543383741,3.1415926535897847,687.5941856213014
图2-5.jpg,49,1.3416574527563574,17.61386157472442,3.141592653589755,699.5504100542584
图2-5.jpg,50,0.9613641339422125,6.862715873847311,-3.1415926535886594,698.2306914970698
图2-5.jpg,51,0.574487347067482,10.245855094588705,2.3724986531471,700.4999999983961
图2-5.jpg,52,10.120979962068045,42.700702068955636,2.587291703338228,742.4078500274726
图2-5.jpg,53,0.15328260296979204,5.081372799383624,3.1415926535744734,711.9644553521377
图2-5.jpg,54,0.8541172364523695,4.052383692332983,3.141592653489331,721.8188681520521
图2-5.jpg,55,3.2532267663691394,4.096413760692233,3.1415926535897927,764.7283544477338
图2-5.jpg,56,4.28472041624909,9.31247568122289,3.1415926535897927,773.8194841664246
图2-5.jpg,57,1.6312119908029767,5.891110669065702,-3.1415926535188885,778.8086031387343
图2-5.jpg,58,4.119460842546382,7.859958400891663,-3.1415925792280994,837.4800342007583
图2-5.jpg,59,1.7663347110421037,2.8030352085735957,-3.14159265358978,844.1163291528466
图2-5.jpg,60,4.568036681623368,23.82850205217066,3.141592653578048,860.7331262238379
图2-5.jpg,61,921.7462900911947,638.9452327653473,1.810950699040799,0.0196023838381968
图2-5.jpg,62,5.544753013447897,1.9999995543898035,0.07511201166195328,872.0833333106381
图2-5.jpg,63,1.9704237357964605,1.9999999957933277,-0.12721915258779265,869.2499999936615
图2-5.jpg,64,1.3205613088484867,2.9749236195969253,-3.1415926535706804,901.2606632293823
图2-5.jpg,65,12.40787377814461,9.195698962519181,3.1415926535897785,923.786485372814
图2-5.jpg,66,1.8437763693707427,7.2539534227550755,3.1415926535897927,934.4739220250674
图2-5.jpg,67,1.3987993307132138,4.922171630105983,-3.1415926519878927,943.7367019521013
图2-5.jpg,68,1.1355846772369007,4.047838405808798,3.141592653588999,951.0599076551641
图2-5.jpg,69,3.2899539740771693,1.9999958160832612,0.08974064196875459,973.3000001012812
图2-5.jpg,70,2.770837250941126,2.0000015541793306,-0.09008222562700666,981.2500001215745
图2-5.jpg,71,0.0006739749365883639,0.005079965285265982,-1.2254281295646339,990.4614249881532
图2-5.jpg,72,3.868279302256047,5.089905063802185,3.1415926535897922,996.8669633003292
图2-5.jpg,73,2.547145666860171,1.9999999999285534,0.09830733397729605,1035.249999997391
图2-5.jpg,74,4.624652201043772,7.195648109262609,3.1415926420157314,1046.0976739828964
图2-5.jpg,75,6.312028127483321,2.0063243716529406,0.5595196095212116,1063.093752300465
图2-5.jpg,76,2.2287282260584953,1.9999999999999645,-0.1124081695674418,1072.25
图2-5.jpg,77,2.135835808660109,2.0000000000000107,-0.11731913662820677,1086.25
图2-5.jpg,78,1.950661747083193,6.349657709362011,0.859854105032934,1107.5956479034473
图2-5.jpg,79,4.477119467256789,8.090357529735751,3.1415926535897927,1122.931789337708
图2-5.jpg,80,7.413135501449479,1.9908404459205873,-1.0334602817370886,1137.4464257733182
图2-5.jpg,81,14.843294308627467,16.855072027744058,-1.5105729321065675,1183.3785600432789
图2-5.jpg,82,7.5868628709964705,12.40074873997446,3.141592653589792,1160.3970424315983
图2-5.jpg,83,4.317605044912976,1.9999987830656,0.17443992447169443,1157.250000067987
图2-5.jpg,84,3.9764685156723845,0.9552993310657689,-3.141592553831009,1192.171291141705
图2-5.jpg,85,0.4554919141979094,2.9272706845059457,-3.14159265320648,1227.4082090018135
图2-5.jpg,86,8.216109436077103,35.85746875369657,3.141592653589614,1244.1818671871947
图2-5.jpg,87,55.77245689112043,2.0349530924230756,2.6786846928699237,1249.580359423531
图2-5.jpg,88,6.03351501558348,2.0000000037855004,0.041446456920127474,1251.2499999769848
图2-5.jpg,89,13.509038525701747,24.63619949281063,3.141592653589428,1286.7044087338975
图2-5.jpg,90,2.6447175431036163,5.061070498777852,3.1415926535897927,1270.0018076437063
图2-5.jpg,91,1.463809080463786,2.9928503824365906,-3.1415926535897927,1273.8304165620175
图2-5.jpg,92,3.8802351667529984,9.152445596513093,3.1415926535865673,1300.9705323883118
图2-5.jpg,93,1.695325727659196,10.221703195960865,3.1415926535897927,1303.0026597477643
图2-5.jpg,94,0.8632022441308401,3.009049543953281,3.141592634758443,1306.5516318210477
图2-5.jpg,95,4.58511069373908,5.980738980218537,3.1415926535891523,1306.3122434973693
图2-5.jpg,96,5.492917836987228,20.201184170856987,-1.233287713188457,1325.138168340557
图2-5.jpg,97,1.8246217337484945,7.032581714125072,3.1415926535845835,1324.4242975139514
图2-7.jpg,1,2.487621193633,6.9812083135285485,-1.9245176335170497,5.74175086489176
图2-7.jpg,2,0.3853633029271353,6.974733483578393,3.1415926535292957,7.578812798645991
图2-7.jpg,3,1.1003015831837581,6.856639665487043,-3.1415926535897754,7.119833646047294
图2-7.jpg,4,0.4881483256672784,5.95465255706408,-3.1415926535896226,7.410855085617978
图2-7.jpg,5,2.7667192623851387,6.044875140056596,3.141592653589528,6.834565835439602
图2-7.jpg,6,13.17962685182987,24.53011314172172,3.1415926535897927,51.169797145392394
图2-7.jpg,7,1.4797027930511883,9.268082189538783,0.10395532938493032,57.374937584518875
图2-7.jpg,8,3.3505230962754524,1.999989784004064,0.07083703034571862,86.7500003326188
图2-7.jpg,9,2.946368530266957,4.981397673155106,-3.14159265358854,281.26815341967455
图2-7.jpg,10,1.2330489433252103,6.400566213005185,-3.1415926535879874,302.1825108616619
图2-7.jpg,11,1.232409884137708,4.05032484732824,3.1415926491810864,305.4433442551389
图2-7.jpg,12,7.106049054791315,1.9999999999693867,-0.19114074490551525,308.8499999999921
图2-7.jpg,13,4.712786520379686,12.305021352309462,3.141592653510762,334.4424734878297
图2-7.jpg,14,31.283313251012615,56.92213425288074,3.1415926535878556,449.72839330923745
图2-7.jpg,15,3.4989950560700427,1.9999984049205564,0.0852687862520237,374.3000000476467
图2-7.jpg,16,3.3693429842931875,18.686850957854332,-3.1415926535897927,438.49890229357385
图2-7.jpg,17,1.5473206764531497,12.03087699119267,3.1415926535879826,433.93409796914256
图2-7.jpg,18,2.094380633975054,1.999999999998949,-0.11965233145375467,472.24999999999994
图2-7.jpg,19,0.65701941657927,2.9865280967698538,-3.141592653589764,514.2425359317454
图2-7.jpg,20,4.7440357097292525,1.999999811077738,-0.05278367177177979,518.7500000293381
图2-7.jpg,21,5.561345720456562,16.608669249629774,-3.062519240775013,541.4656216263539
图2-7.jpg,22,2.0948679275915882,11.660785317989905,-2.171973635252278,541.6548124755485
图2-7.jpg,23,2.207313071382295,1.999999999999981,0.11350342822202994,541.2500000000235
图2-7.jpg,24,0.5301038889922229,5.769831821050643,-3.14159265358959,557.7717948080631
图2-7.jpg,25,12.12716008179684,25.097901950077375,0.6464172425706189,595.3963232367151
图2-7.jpg,26,3.051580180672992,22.360568038653323,-3.1415926535897927,592.9469697788458
图2-7.jpg,27,3.1181704766349867,6.974909013564313,-0.3775279105446103,593.0534429746564
图2-7.jpg,28,2.506575525924529,9.748009487109396,-3.1415926535897816,592.4524765195563
图2-7.jpg,29,2.5912781512339236,2.000001239075034,-0.09631301240395548,592.7500000390315
图2-7.jpg,30,4.323503569795671,10.06457815903707,3.1415926535885195,617.4561130280608
图2-7.jpg,31,2.334840813051857,10.91848653979433,-3.1415926534472915,633.4823289954834
图2-7.jpg,32,0.42293066154913816,3.914710056986924,-3.1415926534371414,619.907848165434
图2-7.jpg,33,6.912702715747105,1.999999999569213,-0.06745021900866692,640.2840909067623
图2-7.jpg,34,9.394789281815022,11.545403513496817,-3.0577263468277684,666.8735139993648
图2-7.jpg,35,0.5783933655421012,8.045017198618055,3.1415926535897927,723.3761289607028
图2-7.jpg,36,14.978785676056063,32.27665173233301,0.0798806077885712,750.2980896535296
图2-7.jpg,37,3.369286620620256,2.000005204074578,-0.0979113708866365,749.6666668009898
图2-7.jpg,38,2.5896498721210754,25.344124211560697,-3.1415926535887215,764.479252588876
图2-7.jpg,39,1.6111356004536637,3.0142389261641402,3.1415926535893166,764.4306015809278
图2-7.jpg,40,0.992596127592974,4.033992431726059,3.141592617626076,794.5595517153849
图2-7.jpg,41,7.6820606933378714,34.57957118723447,-0.28768891237149324,845.5043699717564
图2-7.jpg,42,0.7731597072379808,2.8180700746553997,-3.141592653534606,871.4811910603584
图2-7.jpg,43,0.8064713591042401,5.836449942853697,3.1415926535763976,876.4253107675447
图2-7.jpg,44,4.175481544369843,16.074136468060747,3.14159265358979,910.4744147370085
图2-7.jpg,45,2.700528621639172,3.0205668316486687,3.1415926535897927,911.5751352382096
图2-7.jpg,46,1.1487065988136018,2.9448192939085645,-3.1415926535628094,948.4671386867168
图2-7.jpg,47,4.737845140689322,2.0000002382920545,0.035258517189435734,949.8333333283769
图2-7.jpg,48,10.685075426634691,4.015617683442055,3.141592653589684,963.9484509656796
图2-7.jpg,49,3.3106716132215976,10.067589517233591,0.9715997001578772,958.1767706774913
图2-7.jpg,50,0.36800679152610277,5.033174885742734,3.141592653589781,960.8735534462733
图2-7.jpg,51,0.9433968303317934,2.9871915659711776,-3.1415926535859957,961.9010616145965
图2-7.jpg,52,7.544342082141442,12.475538014677388,3.1415926535897927,992.1331262704915
图2-7.jpg,53,0.1300305152705075,6.577167991500875,-3.1415926535435768,996.1424095883159
图2-7.jpg,54,4.671604227695945,9.276493910519786,2.9956440527295447,1024.4164230992833
图2-7.jpg,55,10.407570709473926,2.0076768937758898,2.4085498964466883,1037.187506764489
图2-7.jpg,56,2.21578626841427,8.141682878525758,3.141592653589783,1099.0596472787997
图2-7.jpg,57,3.066097143233789,8.01056538753627,3.141592653589791,1143.8127903796133
图2-7.jpg,58,5.455521769997932,40.87719300153,3.141592653589773,1175.1054305130488
图2-7.jpg,59,6.91641677824904,13.791783325320601,3.141592653585393,1176.0083519112704
图2-7.jpg,60,21.696999079854447,1.9753561037126492,-2.7631404680702083,1169.9251632555047
图2-7.jpg,61,2.9527099286127614,7.024825292959196,3.1415926535897927,1199.199600883083
图2-7.jpg,62,3.2859892643348343,10.414121038343103,3.141592653589792,1208.7357450124923
图2-7.jpg,63,2.3571020211890965,11.697918203854364,3.1415926535819723,1211.0793993264879
图2-7.jpg,64,1.870285837903309,7.267557945923115,3.14159265355787,1217.1946272841874
图2-7.jpg,65,0.4704932536393009,10.636866642274768,-3.14159265358977,1223.2898725743016
图2-7.jpg,66,3.2082197701634043,6.17344210478501,3.1415926535896888,1230.048182620568
图2-7.jpg,67,1.9687660661003992,1.9999999999998557,-0.12732685172421898,1229.25
图2-7.jpg,68,2.3156760780016725,25.572221038306864,3.141592653589316,1251.9386591730745
图2-7.jpg,69,1.4588525348590107,9.777794909000916,3.1415926535897922,1248.6914658540838
图2-7.jpg,70,2.2628954633264025,1.9999999999308655,0.11070390182290994,1274.2500000001207
图2-7.jpg,71,12.00910881662866,2.0134669579080344,3.140513125701359,1272.6251793804229
图2-7.jpg,72,7.228053272265599,8.335598676574737,3.141592653589787,1290.9643642647495
图2-7.jpg,73,2.0,2.0,0.0,1294.0
图2-7.jpg,74,8.856323296255083e-05,5.88695127874955,-3.079653239931708,1313.0000160382522
图2-6.jpg,1,2.487621193633,6.9812083135285485,-1.9245176335170497,5.74175086489176
图2-6.jpg,2,0.3853633029271353,6.974733483578393,3.1415926535292957,7.578812798645991
图2-6.jpg,3,1.1003015831837581,6.856639665487043,-3.1415926535897754,7.119833646047294
图2-6.jpg,4,0.4881483256672784,5.95465255706408,-3.1415926535896226,7.410855085617978
图2-6.jpg,5,2.7667192623851387,6.044875140056596,3.141592653589528,6.834565835439602
图2-6.jpg,6,64.14362156156854,66.74431522340517,3.141592653589769,166.052977523264
图2-6.jpg,7,5.192508048200233,13.148140525696721,-1.760111012431379,189.0265106424891
图2-6.jpg,8,5.047612469030188,6.873833720735899,-2.414474847167464,204.2366660908296
图2-6.jpg,9,4.130293511990454,8.274369850253818,3.141592653530455,230.33005464629798
图2-6.jpg,10,2.4501649333250857,2.0000002971536217,-0.033979633761020894,240.41666668391565
图2-6.jpg,11,3.0843036028780024,9.361056486781884,3.1415926513364063,253.5665691594104
图2-6.jpg,12,19.277216832086257,29.893467689889906,-2.8438438144562026,308.6521195404242
图2-6.jpg,13,3.368032016064108,4.109136260873661,3.1415926535897922,258.44741996766186
图2-6.jpg,14,16.256631987646013,23.053914254776785,3.1415926535897927,290.1170072850623
图2-6.jpg,15,1.0642724023965227,4.373438542311426,3.141592653587439,300.944046687725
图2-6.jpg,16,3.6197706124785656,6.500032307952675,3.1415926535895733,325.89914658005944
图2-6.jpg,17,5.971992117787298,25.440572384542598,3.141592653589792,359.7482506727194
图2-6.jpg,18,8.966467357175539,12.864627451278636,3.1415926535896483,359.6233607065616
图2-6.jpg,19,7.947333397733219,7.858876803233525,-3.141592653588661,396.9922929715389
图2-6.jpg,20,5.530465869636778,1.9999992744505308,0.4187885739812207,396.2500001271337
图2-6.jpg,21,1.4350163648095073,14.343045049586943,-3.141592653485228,466.56287480726354
图2-6.jpg,22,2.4611909563868775,16.33450848135856,-3.141592653585216,466.5089137365481
图2-6.jpg,23,8.902021521363544,9.373616837713323,3.1415926535896803,472.4197002346084
图2-6.jpg,24,2.3024383683312815,6.061992199635396,3.141592653589764,493.5529297615951
图2-6.jpg,25,3.549332691189941,6.312867535309143,3.1415926535897927,514.4670779089893
图2-6.jpg,26,4.258326020153524,1.9999999999999885,-0.058742293147900554,510.75000000000006
图2-6.jpg,27,86.20037509616523,2.0111407146919302,3.141215075259992,510.24994321101224
图2-6.jpg,28,7.1977338897273855,6.904765079317143,-3.1415926535896426,526.1520882156412
图2-6.jpg,29,4.5,2.0,0.0,530.5
图2-6.jpg,30,0.46571922621698775,8.118453307488974,3.1415926535897927,560.7725401565733
图2-6.jpg,31,2.3291306832504124,3.0134203098187835,-3.141592653589723,560.7590992078722
图2-6.jpg,32,0.875092232339783,5.119534225046902,3.1415926535897896,564.4942005125063
图2-6.jpg,33,1.0523383527038395,8.316992853676732,-3.1415926535897927,594.7500871359296
图2-6.jpg,34,2.4432753756526306,1.9999955858322707,0.1012027708317774,596.250000085705
图2-6.jpg,35,1.6846131108096198,6.045477486760683,3.141592653589792,596.5512812663864
图2-6.jpg,36,0.386803141360001,6.08529868256064,3.1415926535897927,596.7554529369721
图2-6.jpg,37,2.7326398646934074,2.000001020046468,-0.09149124283471745,634.250000082288
图2-6.jpg,38,0.7725835763227399,4.466949967373454,-0.949394933836847,641.0913505794683
图2-6.jpg,39,5.797960007912964,43.55066103068838,3.1415926535897865,666.0080061300006
图2-6.jpg,40,9.756324157295518,52.37913347484658,3.1415926535042034,664.2073690099012
图2-6.jpg,41,12.361132861246833,12.612718462812584,1.1607555863970267,680.7794726190848
图2-6.jpg,42,1.9842931529602676,6.441912837049211,3.1415926535897802,696.0690600101718
图2-6.jpg,43,3.2021563118318883,11.416418588750478,3.141592653589763,697.713032420018
图2-6.jpg,44,2.476305658676703,1.9999999729441695,-0.10112929801798917,697.7500000102998
图2-6.jpg,45,5.006612197289935,1.8907644593064856,-0.2722498594302923,730.5462735580267
图2-6.jpg,46,2.0013027705250277,9.179394575656346,3.1415926535897922,735.9734218327668
图2-6.jpg,47,20.220611612726213,40.58525951038842,3.1415926535897927,828.7803197519299
图2-6.jpg,48,1.9534979813033233,5.048921887844665,3.141592653589784,786.7305514267987
图2-6.jpg,49,4.113229943775051,8.170976702015995,3.1415926535897927,793.4578827629321
图2-6.jpg,50,9.157493975329785,27.451588587593562,3.141592653589781,810.9210919654504
图2-6.jpg,51,2.169168378699422,4.174637824770571,3.1415926535897927,817.6941509059448
图2-6.jpg,52,0.7600241451953379,11.329283738809599,-3.141592598366108,820.0851698266213
图2-6.jpg,53,0.151634353917578,5.052556724862313,3.141592653589658,831.96473966205
图2-6.jpg,54,1.538964895386616,8.141122107941184,3.1415926535301577,838.54549312608
图2-6.jpg,55,59.12225326958638,2.0068441208480494,2.406431778409188,848.0166958433949
图2-6.jpg,56,13.77787626985868,15.230151924840872,-3.1415926535897882,867.1032833918761
图2-6.jpg,57,7.408560021521258,8.117215562868903,3.1415926535897927,900.8354669645137
图2-6.jpg,58,1.157372984735102,5.182149026597881,3.141592653589787,886.1213454889676
图2-6.jpg,59,8.658588163020339,24.34533928728107,3.1415926535896666,911.1587888443682
图2-6.jpg,60,5.241727428384852,2.0122237648569072,1.3690115273845767,899.0265519131349
图2-6.jpg,61,24.51965931638054,29.315455169827704,-2.860663482290389,928.9751382339713
